7082891	61.7
3916019	46.55
7708622	39.62
2211027	22.66
4139274	54.41
1352428	62.01
1135257	81.66
7763012	62.91
1622312	64.45
3781043	30.92
5580197	71.83
3152263	34.12
2521635	53.14
5544337	34.32
5755455	70.1
4321591	85.17
9689109	75.74
8234369	83.76
8578097	30.88
9626990	84.78
9551837	39.04
8111676	70.17
6744225	64.24
1579375	42.2
4643620	36.48
5913399	76.2
7798663	21.42
7647572	46.43
6754520	33.63
5791226	57.68
9158669	42.17
7292577	38.24
6769008	60.09
6738008	76.95
6492347	85.59
4324469	54.38
9382426	50.77
9195078	52.85
8352021	31.38
6027865	37.79
4277119	83.5
6430009	67.42
2844123	39.05
1654379	84.21
2366940	36.57
8965080	37.57
4489323	30.69
1207886	64.07
2204088	41.52
2953314	53.31
7003493	48.29
7908947	69.2
4768464	42.26
6185952	69.73
9093793	31.41
3465153	45.19
4786177	22.22
5670501	42.12
7934524	79.94
3359384	41.91
9179910	52.23
8800453	96.12
8133483	68.18
9035495	55.75
2419160	79.74
2669832	74.15
4766190	42.22
9042756	58.8
5793745	33.78
8368451	22.8
7932515	22.87
7914059	65.25
3747144	51.47
7551380	66.85
7043998	86.81
8124664	38.93
9449373	47.24
4130330	73.33
1600938	75.98
6402155	40.16
8260817	79.41
2894516	43.65
4071368	81.99
5302971	69.0
5297461	51.39
3282178	64.51
8639131	71.73
7466241	85.66
6620934	72.88
6672123	69.46
9700339	70.95
1103103	42.13
3672226	49.77
2333907	76.44
1308950	60.54
7389547	61.6
1961625	83.23
5683428	89.64
3427309	69.94
7544296	69.97
8369878	70.19
5266720	54.88
7846554	20.53
7196645	35.07
2266364	85.0
7535986	69.95
2124499	31.71
5754432	40.57
6727002	62.08
1234473	46.11
3520703	26.73
4292657	95.06
3823274	96.23
7485688	40.59
8428414	46.34
6726916	45.55
4791906	58.62
8179289	36.9
5017698	30.26
9405604	68.41
3571741	39.16
2667647	79.65
3034276	72.76
1135799	60.49
3023872	33.37
5207071	39.59
8547640	58.85
9426784	87.51
1087658	49.47
9524379	69.9
9906089	51.71
2877909	42.3
2065996	55.95
9933820	89.42
8776266	73.57
7326150	64.25
5412161	39.78
4553513	37.05
4429860	73.42
4434055	23.21
7153187	41.62
5157396	25.88
7170838	69.85
2910345	77.26
9005455	81.68
8489645	23.08
7239216	30.56
8001757	69.47
5523588	49.92
6637566	83.71
9598397	70.8
4472715	27.03
9913400	37.45
1706808	72.73
5077027	74.4
7571461	34.56
2980419	57.92
7007683	49.08
6047216	73.23
7071187	44.37
3248138	36.31
3181044	33.81
7365344	22.03
4119100	27.73
2960711	29.75
3225108	83.71
9598910	67.08
3664767	71.58
6285166	22.48
8218884	22.91
3706330	27.93
9019653	60.64
9560057	55.01
7337063	57.23
4254201	66.33
6552567	81.0
5257398	70.81
5004349	23.47
1226336	80.19
8468712	65.27
5279313	40.42
5673890	42.48
8675554	81.53
1055615	81.12
2851247	29.68
3872742	41.62
1227714	45.12
7195582	30.55
5400262	26.08
5869669	63.61
6063914	81.33
2804867	43.22
1760399	66.5
9423601	20.91
4642753	84.33
3165984	35.95
2421920	36.37
1943218	59.0
7833525	73.64
2612130	42.57
8982822	46.36
7673719	65.02
4193709	52.06
2415045	51.14
8166489	20.4
7368869	59.56
3626491	46.19
7538711	62.93
2743066	79.33
3694123	79.0
5009258	77.35
3359906	43.41
8476343	79.22
2425403	28.37
9675137	29.33
7397279	28.64
7140901	31.8
5542477	56.63
7302280	46.76
9251614	61.85
9837977	28.17
9294385	40.49
6110449	39.33
7303730	60.47
7726746	61.39
7675207	71.71
9717002	43.12
9236408	29.17
1478079	73.62
5131299	58.1
3427337	53.58
4409362	78.53
5731340	20.58
8385742	66.73
6977601	79.68
2236925	72.72
2976029	80.8
6463803	36.81
2478578	86.58
1764138	63.53
4614372	44.0
3157687	67.53
4408871	25.91
4019131	24.37
9134608	75.54
5771736	33.91
6105421	69.68
9762297	28.57
5197810	85.56
6301130	55.23
8861875	28.06
7356426	32.42
4908694	55.97
9910602	25.69
1793126	26.42
7259965	61.61
6665630	61.45
2908161	51.14
7606924	68.01
8739466	67.96
3395263	35.15
2751484	89.14
6106630	51.48
7164652	48.28
1613454	85.67
2145706	49.49
3476805	61.13
2732605	38.03
3936771	63.02
1126276	63.99
4514266	69.3
3922837	61.0
7061287	67.58
8061841	70.21
3030235	87.53
5111996	20.43
6292356	40.02
1680530	72.7
7014292	36.97
7472716	77.55
4632051	81.03
9791104	31.63
9333066	30.32
5361124	26.84
5379822	65.8
7485486	36.21
4450516	79.86
2276083	20.23
8375401	48.4
9383277	25.9
4358322	53.93
1272488	86.29
7116737	43.46
9464504	26.2
2942916	36.59
2635357	51.13
3646377	72.84
5767809	39.89
1467363	61.0
5461611	26.87
5977989	37.03
5391331	81.75
1184699	23.71
7197309	55.12
9464193	81.81
2216616	73.98
7879627	78.71
6097611	32.54
3426807	49.7
4544421	62.76
6860472	72.9
1539782	89.79
3461005	84.13
7917047	20.63
9057171	56.94
4453827	73.34
7438162	38.2
6845426	39.33
8031316	57.63
6300642	23.78
2365946	69.99
6593456	37.16
5770550	89.63
1779523	71.56
7359665	42.27
3954650	27.16
5958061	34.96
9839774	59.06
8716338	44.99
3955611	22.32
5098277	64.53
8697548	72.49
6855559	24.96
1102116	38.0
9039708	46.75
9883998	35.81
9398467	46.06
7833798	61.05
9320447	51.67
3357720	76.19
1441442	20.19
6236513	39.37
4818314	46.77
3342433	42.45
1921596	80.84
1821631	71.24
2010682	24.51
6134733	66.96
4904696	71.42
5416674	32.44
1759378	49.08
5597760	87.58
2230734	61.56
1194981	80.57
1991010	27.43
9662315	23.75
3849544	51.03
8571926	34.73
1529633	43.66
8093555	87.0
1753316	60.14
9802903	43.37
1918151	67.37
4693752	40.33
5502097	64.87
4446843	84.99
3935246	40.01
1317306	33.4
1193385	41.46
9188025	45.38
8799181	37.57
5352543	70.68
8852242	51.4
3629177	81.24
4268839	83.46
6892812	89.95
1319206	85.4
6498737	44.73
1542302	66.98
7996480	27.42
1023013	37.71
5930314	80.88
8396712	87.32
9828803	62.32
2152667	57.45
1005715	55.66
2361836	28.92
4313416	36.36
2568560	78.83
5489392	85.3
9417426	85.13
5525877	51.15
1086649	43.0
9872749	73.81
3603891	50.24
8590180	78.88
3006523	70.82
5334397	40.88
5880240	57.78
2818944	88.99
2629341	76.69
1962273	67.16
7704019	85.8
5764925	71.01
3003376	51.69
3623519	49.57
2433777	73.17
2978360	57.5
2567265	48.95
7213841	74.38
6678041	25.84
1767131	26.5
5064143	38.1
7992438	26.28
6011509	84.37
5841663	78.9
2799302	77.71
2545063	48.18
3054525	42.6
6812147	68.41
4711667	31.22
5959144	55.93
3911518	86.69
4283354	54.14
3095556	38.19
7726897	51.26
4737371	57.93
2009741	26.47
6162246	60.23
5415428	20.6
2931391	68.97
1122947	55.2
9562269	49.88
4881133	89.27
1626254	20.77
5871445	45.87
2737404	74.06
2426602	26.88
7742163	73.65
9603158	30.76
5243984	65.44
7511065	68.18
5264292	81.61
8949577	33.78
6301513	54.54
1772195	25.47
1513050	86.06
9569680	31.81
5400205	28.4
9331540	57.06
8997626	47.43
3334695	75.07
1409150	86.95
8967071	26.47
1368183	57.43
9993324	54.81
3062067	64.98
3016908	82.82
4261957	20.52
6223803	68.65
5683782	32.65
2950823	67.92
7572127	24.81
2161430	65.89
3448716	77.6
3168976	63.09
9112026	33.66
2069420	38.53
3170514	54.05
1669231	73.71
4784317	29.04
9159942	65.67
1442916	65.33
9455863	81.06
6618063	23.6
7798113	74.17
3805708	77.68
4271354	60.67
7622410	59.89
3231017	22.45
6827934	59.38
6230968	69.13
5342128	74.85
4220364	66.93
4809019	46.8
1735262	57.15
1162628	33.43
1181568	85.1
4791366	25.28
8097274	41.1
8104331	39.16
4435095	34.81
3699614	54.58
8999963	49.58
4960998	39.29
2038885	77.65
9786668	84.42
6944223	26.53
6909344	27.17
2930542	65.31
5590893	82.97
1735062	85.04
4444298	73.99
7712469	46.97
4329026	33.7
1003381	53.29
6915761	69.37
8343682	75.86
8378032	36.75
9665435	41.67
6530662	50.04
7463096	51.31
9013893	89.6
4874808	52.46
2768429	37.39
5537234	50.39
7567963	37.34
9759352	49.95
9706315	78.2
9625465	76.56
7357139	60.89
9276552	57.79
3115739	77.08
7656574	67.25
7570495	24.92
4679624	76.52
8463930	53.86
6874711	41.9
9266487	68.26
2248013	54.73
9241483	22.9
2192061	71.3
1974641	39.0
2939240	32.98
7801981	54.56
9441706	36.35
1277546	23.23
8459660	70.32
3403281	30.76
6068751	60.18
2797146	49.29
1258858	76.1
4678671	70.35
5312154	80.89
2770090	27.39
2270946	38.58
7205028	64.1
3861118	58.09
6922243	32.37
4860278	33.55
3387807	53.15
8609764	73.73
2134286	79.25
1450620	30.45
8260441	30.58
4005579	23.18
5496586	33.07
2791643	31.63
5824017	21.03
7605867	61.35
8824163	79.59
3085786	40.89
1607623	46.41
4229033	77.82
3799116	33.01
5941248	45.03
4945387	33.73
7687519	20.15
9248606	55.94
1699755	42.53
2820799	54.47
5113984	40.04
2177243	56.2
1477356	32.52
2527550	76.14
8541184	72.47
6913286	33.56
8854983	89.03
8097379	39.58
6015540	73.82
7272521	68.25
7544634	85.61
4199434	88.49
3836443	34.23
7278051	37.06
5162563	70.81
5431141	37.86
1272675	51.84
9814594	24.25
1054764	78.66
8941647	23.15
6331133	62.46
4491361	65.62
8594120	43.93
2230824	41.73
5869084	68.75
2080365	50.06
8770201	71.76
6308680	27.85
9993589	36.93
3028055	88.46
6791157	40.1
9470387	26.35
5702097	86.64
4736392	40.84
7573629	80.58
2677269	29.55
5192371	26.77
4516556	88.81
1576804	88.68
4115054	57.17
1111136	75.61
7699618	68.86
3446217	89.32
9943901	27.6
9132772	41.53
2016003	30.13
4370494	59.48
4380191	74.91
3600508	88.25
6862202	23.47
6453434	70.0
6833474	20.39
1266302	24.5
3446700	20.85
9646973	55.66
3121676	34.94
5967192	57.8
6499218	46.48
4390432	84.3
7644232	74.3
1006068	85.07
1075306	32.95
1968864	21.02
6793221	37.84
4698870	83.26
1586263	84.66
3819034	44.79
1239125	23.01
2107251	88.56
5391232	55.75
9805409	28.36
9408408	23.61
7460268	88.9
6148604	45.71
5301055	29.33
4734201	59.67
5494366	21.92
5153205	27.66
5011051	31.34
4985442	40.86
8187574	58.02
3251640	63.78
9801028	59.12
3082551	71.82
4890872	67.65
8943975	89.39
4074799	77.33
1009979	69.05
5945981	60.19
5015461	39.62
1051361	78.07
2492867	45.47
8142216	87.68
5878003	24.46
4343035	24.1
4149086	39.14
7107477	60.04
4145906	71.18
2575936	46.62
7138089	49.18
3447354	29.08
3539479	29.68
3984742	80.24
6566436	48.3
3727686	40.89
3042253	86.63
5041971	58.69
1947519	22.98
8165113	77.85
6155843	50.47
7673384	25.84
6627676	55.7
5866153	23.93
2948751	64.61
4687889	23.75
8898648	86.16
8365386	72.6
5782854	21.71
7433005	29.64
3583929	38.88
5695566	56.66
5637370	24.15
3157902	89.43
1001871	82.79
7615737	39.6
7622603	54.57
7626056	37.74
3324778	40.21
7619859	38.59
7684329	48.52
4307918	65.84
8943961	58.38
6350056	33.61
8173329	87.5
6272571	55.79
8440296	65.56
1928292	28.91
1734457	41.88
5526013	76.44
3635269	84.62
6389988	73.75
7325634	84.18
5139162	49.05
8140590	72.79
3584820	70.17
5667030	52.33
7113974	73.92
9809703	24.93
6156918	20.11
5083893	20.03
1893764	64.25
7088287	31.6
2331064	79.31
8969905	68.56
6241955	39.85
5312319	48.5
6108382	71.04
8059565	30.06
5298691	55.08
2350649	75.65
1254185	85.73
9359218	40.69
4593987	27.43
4674227	73.3
1554985	56.44
4824378	66.89
5531576	68.85
1010112	43.14
1935298	56.55
7509783	83.44
2329774	30.32
3589943	78.23
9100206	24.05
7317665	88.56
9183078	53.0
8154914	46.32
2903446	87.45
